strideIndex,timestamp,gcpX,gcpY
2.470000000000000000e+02,1.240092825000000065e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.260000000000000000e+02,2.635084035999999852e+00,2.911124063847254084e-01,-5.940028886012107545e-01
7.940000000000000000e+02,3.975192144000000205e+00,1.120916580412800734e+00,-6.005340825336524802e-01
1.077000000000000000e+03,5.390046310999999868e+00,1.366959743837983465e+00,5.396631401883285051e-01
1.321000000000000000e+03,6.610056553999999807e+00,4.286954562327895402e-01,1.266932447606275991e+00
1.580000000000000000e+03,7.905178398000000328e+00,-6.203015153439135343e-01,8.584955741527950934e-01
1.853000000000000000e+03,9.270001919000000257e+00,-6.086292824090020481e-01,-2.805848266057734408e-01
2.111000000000000000e+03,1.055993501000000023e+01,1.167109768591179653e-01,-1.101732421580623456e+00
2.366000000000000000e+03,1.183496111999999911e+01,1.091859512485380490e+00,-9.689505078930282789e-01
2.637000000000000000e+03,1.319001288499999980e+01,1.492763205619852984e+00,1.135925857791982296e-01
2.888000000000000000e+03,1.444495760200000056e+01,8.087760339578075053e-01,1.030683968136147710e+00
3.125000000000000000e+03,1.563008535500000029e+01,-3.811336449595277287e-01,9.533224287780012185e-01
3.429000000000000000e+03,1.715010482799999991e+01,-8.545985520696568472e-01,-1.047514989088842996e-01
3.680000000000000000e+03,1.840507184899999871e+01,-1.488819728073877136e-01,-1.065854562108721426e+00
3.941000000000000000e+03,1.970991731599999852e+01,9.073255880958579489e-01,-1.123330751676663075e+00
4.209000000000000000e+03,2.105011847100000111e+01,1.499789155328431045e+00,-7.077182227469516751e-02
4.469000000000000000e+03,2.235011616999999973e+01,1.228415921895688712e+00,1.092454205343356577e+00
4.714000000000000000e+03,2.357509481199999968e+01,2.163660939516198201e-01,1.505341452877900998e+00
4.967000000000000000e+03,2.484005732700000024e+01,-5.939367014715174475e-01,7.988993431278005319e-01
5.212000000000000000e+03,2.606483211200000127e+01,-4.706960703785297850e-01,-2.954722085863457082e-01
5.468000000000000000e+03,2.734491483000000045e+01,4.430309562730468387e-01,-1.031230494966681954e+00
5.726000000000000000e+03,2.863487138500000029e+01,1.387629884053566576e+00,-6.102638800719450973e-01
5.979000000000000000e+03,2.989990087199999991e+01,1.371483869838450831e+00,5.738955350745027495e-01
6.258000000000000000e+03,3.129485130799999837e+01,3.058602183009784259e-01,6.995731768018385033e-01
6.884000000000000000e+03,3.442487249399999882e+01,-6.930625895206948828e-02,-2.561417282213816413e-02
