strideIndex,timestamp,gcpX,gcpY
4.840000000000000000e+02,2.425263455000000068e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.840000000000000000e+02,3.925142627000000051e+00,1.536771500479658104e-01,-1.022570112835586631e+00
1.019000000000000000e+03,5.100153007000000294e+00,-1.041060731470762057e+00,-1.147292776952449467e+00
1.254000000000000000e+03,6.275098004000000174e+00,-1.933145890252540244e+00,-6.304795741556767918e-02
1.479000000000000000e+03,7.400075426999999983e+00,-1.464812216655103638e+00,1.288481998598511202e+00
1.694000000000000000e+03,8.475130421999999442e+00,-1.171003342606256881e-01,1.879386832943551022e+00
1.924000000000000000e+03,9.625033241000000572e+00,9.204895953468655856e-01,9.303037879899442864e-01
2.149000000000000000e+03,1.075006994299999974e+01,6.217123919855366276e-01,-5.136045913087929904e-01
2.374000000000000000e+03,1.187517632700000014e+01,-7.267840778506264865e-01,-1.020408080131587125e+00
2.579000000000000000e+03,1.290001474399999992e+01,-1.732965776244258738e+00,4.035372992326968083e-02
2.813000000000000000e+03,1.407014923100000026e+01,-1.286627885762862133e+00,1.480781717922574625e+00
3.034000000000000000e+03,1.517504928600000014e+01,1.857912865338011699e-01,1.834303221216896373e+00
3.239000000000000000e+03,1.620000749000000084e+01,9.202739407516010717e-01,6.061365667820917125e-01
3.479000000000000000e+03,1.740003474199999900e+01,2.790079493056945026e-01,-7.963636841675708622e-01
3.709000000000000000e+03,1.854998727099999911e+01,-1.233476602113947385e+00,-5.306256571042243797e-01
3.919000000000000000e+03,1.959997242900000103e+01,-1.505775179854723866e+00,9.293114675687563775e-01
4.149000000000000000e+03,2.074996432800000079e+01,-3.218210321083054826e-01,1.847827268551032409e+00
4.389000000000000000e+03,2.194988817200000142e+01,8.550906236979084474e-01,1.086771330294545868e+00
5.322000000000000000e+03,2.661494348500000129e+01,-3.044106537967960005e-02,1.932523977078647384e-02
