strideIndex,timestamp,gcpX,gcpY
4.190000000000000000e+02,2.100125929999999919e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,3.225182935999999945e+00,2.368581314141934152e-02,7.767524966298290645e-02
8.840000000000000000e+02,4.425135798000000342e+00,6.984734161902883542e-02,2.350466922130971525e-01
1.154000000000000000e+03,5.775181687999999980e+00,8.882272710195721066e-02,4.613024638755618412e-01
1.434000000000000000e+03,7.175193617999999773e+00,1.970974303547504691e-01,5.518556647078746158e-01
1.694000000000000000e+03,8.475203795000000540e+00,2.086621096393647679e-01,8.441515473089129529e-01
2.004000000000000000e+03,1.002506937899999961e+01,-5.214347836325056162e-02,9.843369724608276305e-01
2.254000000000000000e+03,1.127517934399999966e+01,2.226555433835619435e-01,7.751331446945634029e-01
2.514000000000000000e+03,1.257511458499999968e+01,4.687770748805770715e-01,3.269997157145492217e-01
2.784000000000000000e+03,1.392497010800000012e+01,5.766156054869935321e-01,-1.502587489778922925e-01
3.044000000000000000e+03,1.522513068700000005e+01,2.602632308176061615e-01,-6.585996955787387641e-01
3.309000000000000000e+03,1.655014960700000159e+01,-2.816309349095824088e-01,-7.419907707350029691e-01
3.569000000000000000e+03,1.784994222299999933e+01,-8.063881394950953574e-01,-5.578005077299049708e-01
3.819000000000000000e+03,1.910009632899999943e+01,-1.123679859471672149e+00,2.107324464474452652e-02
4.064000000000000000e+03,2.032512166200000081e+01,-1.027184298754497904e+00,6.849198633222932653e-01
4.369000000000000000e+03,2.185009113399999947e+01,-3.964505990629942356e-01,1.055493033970307470e+00
4.614000000000000000e+03,2.307506400899999832e+01,1.592551798512290562e-01,4.011752588814981868e-01
4.929000000000000000e+03,2.465000610099999889e+01,7.895033387876762565e-02,-4.000426590116832326e-01
5.683000000000000000e+03,2.841978988500000014e+01,-3.619970322339170071e-02,2.118579383291357976e-02
