strideIndex,timestamp,gcpX,gcpY
7.590000000000000000e+02,3.799883894000000151e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.009000000000000000e+03,5.049897913999999766e+00,1.305467496310539710e+00,1.200783823632115832e-01
1.264000000000000000e+03,6.324926390999999981e+00,1.223107439613081437e+00,1.157884595820886542e+00
1.499000000000000000e+03,7.499904908999999620e+00,-1.305242708132752227e-01,1.094065316889514028e+00
1.729000000000000000e+03,8.649932658000000885e+00,-1.148272952549738379e+00,9.511623494971210846e-02
1.964000000000000000e+03,9.824885951000000617e+00,-8.017248620445766027e-01,-1.164473944031235275e+00
2.194000000000000000e+03,1.097487465799999917e+01,6.509086699779464968e-01,-1.416442721784432424e+00
2.434000000000000000e+03,1.217478366399999956e+01,1.602214515181493049e+00,-4.610648983471669626e-01
2.669000000000000000e+03,1.334977580300000000e+01,1.051349148968843572e+00,7.434215318699920472e-01
2.899000000000000000e+03,1.449984243599999978e+01,-2.589138450077924647e-01,7.889389202871852635e-01
3.129000000000000000e+03,1.564967551400000012e+01,-1.135776064302911337e+00,-3.371730143400669677e-01
3.379000000000000000e+03,1.689958526699999908e+01,-5.749773750729212374e-01,-1.455122633945002075e+00
3.624000000000000000e+03,1.812467880999999892e+01,7.627955397773390489e-01,-1.440046611354249606e+00
3.849000000000000000e+03,1.924969028699999996e+01,1.430529953718795433e+00,-3.083325784397848435e-01
4.079000000000000000e+03,2.039970612100000125e+01,7.165085765710382804e-01,6.464503685174712855e-01
5.030000000000000000e+03,2.515463854700000113e+01,2.592805911159830421e-03,-5.235358565331937192e-02
