strideIndex,timestamp,gcpX,gcpY
1.490000000000000000e+02,7.500740320000000017e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.440000000000000000e+02,2.225054952999999891e+00,3.972402048562545529e-01,-6.897751175949654590e-01
7.090000000000000000e+02,3.550031295999999781e+00,-7.897786740987089438e-01,-8.321538957245517842e-01
9.490000000000000000e+02,4.750193606999999929e+00,-6.474079664276175539e-01,1.866289649153991259e-01
1.219000000000000000e+03,6.100023923000000181e+00,6.033814264301796682e-01,3.623787447914486592e-02
1.489000000000000000e+03,7.449922030999999834e+00,9.019042906899510381e-01,6.132076885405943756e-01
1.739000000000000000e+03,8.699958166000000048e+00,-1.919642742518294642e-01,8.789510673445376510e-01
2.014000000000000000e+03,1.007496777999999971e+01,-6.680182666442685546e-01,1.490923661478600559e+00
2.274000000000000000e+03,1.137492990900000045e+01,5.556892941615084736e-01,1.241617953018218090e+00
2.559000000000000000e+03,1.280012630799999940e+01,1.303897584710897561e+00,1.133549626371251229e+00
2.799000000000000000e+03,1.399996863299999994e+01,5.248247333826299155e-01,1.619413435947877344e+00
3.064000000000000000e+03,1.532491716600000053e+01,-3.646528054276326203e-01,1.328927380407159076e+00
3.329000000000000000e+03,1.664994023799999923e+01,-6.387850940455573889e-01,4.535249102313637648e-02
3.579000000000000000e+03,1.789989605399999917e+01,-1.174047371630249081e+00,-8.277861189639913464e-01
3.824000000000000000e+03,1.912490875700000004e+01,-1.257772764657547393e+00,2.647191900958422717e-01
4.114000000000000000e+03,2.057491664400000175e+01,-8.649270793999962459e-01,1.354594381813267967e+00
4.369000000000000000e+03,2.185001049399999928e+01,-1.145625691146635816e+00,1.218708652338285070e+00
4.639000000000000000e+03,2.320002176399999883e+01,-1.358207445284965065e+00,-3.160358127418438912e-03
4.909000000000000000e+03,2.454997086199999856e+01,-5.965500502029911223e-01,-8.819439772972970104e-01
5.174000000000000000e+03,2.587497332699999930e+01,3.515404890860881482e-01,-5.049960016372576632e-01
5.429000000000000000e+03,2.714986690199999941e+01,4.093085303744410375e-01,6.848965097172670102e-01
5.679000000000000000e+03,2.839984092599999954e+01,9.107044170075347944e-01,1.651233232997366462e+00
5.939000000000000000e+03,2.969985374499999864e+01,1.541816941568291188e+00,8.876120884949665335e-01
6.204000000000000000e+03,3.102485372299999966e+01,9.767375333927089676e-01,-1.769560329584873859e-01
6.449000000000000000e+03,3.224981073099999662e+01,-1.415214494857962024e-01,-1.677804149431940395e-01
6.724000000000000000e+03,3.362493313499999914e+01,-5.895472536031520772e-01,9.852560592384371763e-01
6.979000000000000000e+03,3.489993672199999963e+01,-1.409169355606921803e+00,1.139970251080995478e+00
7.244000000000000000e+03,3.622474344799999812e+01,-1.055133174737927115e+00,1.236431680938413352e-01
7.519000000000000000e+03,3.759988641099999995e+01,-1.897938691040325920e-01,4.152056009616875709e-01
7.774000000000000000e+03,3.887482303000000172e+01,4.106697130085759095e-01,1.459499340371234410e+00
8.009000000000000000e+03,4.004987963500000347e+01,1.218757005790298997e+00,7.562747415666013495e-01
8.284000000000000000e+03,4.142467258199999947e+01,5.478151295289681588e-01,-2.260137901591238729e-01
8.549000000000000000e+03,4.274985096199999646e+01,-2.597790387063616535e-01,4.640173562770632532e-01
8.814000000000000000e+03,4.407468295099999978e+01,-7.087334943564176371e-01,1.408546488459099688e+00
9.079000000000000000e+03,4.539969283399999966e+01,-1.479799789695230405e+00,9.307075116545040494e-01
9.354000000000000000e+03,4.677461945600000348e+01,-9.859793029441661361e-01,1.419506420192434559e-02
1.012700000000000000e+04,5.063965448100000089e+01,-2.284626372971851685e-02,-5.926852431834394447e-04
