strideIndex,timestamp,gcpX,gcpY
2.890000000000000000e+02,1.449989033000000038e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.830000000000000000e+02,2.919981506000000060e+00,-5.819778569903453214e-01,-8.710181827403242760e-01
9.560000000000000000e+02,4.784967847999999968e+00,-1.100961865495458269e+00,-1.687819078711028098e+00
1.337000000000000000e+03,6.689901290999999972e+00,-1.163675340774728229e+00,-1.758744019484748788e+00
1.758000000000000000e+03,8.794817889999999139e+00,-1.181633557441986060e+00,-1.492578908277723881e+00
2.109000000000000000e+03,1.054982206500000075e+01,-8.727138711565167739e-01,-1.378796570967401935e+00
2.476000000000000000e+03,1.238481376300000036e+01,-4.838356260393394948e-01,-1.259921366184026059e+00
2.837000000000000000e+03,1.418983537399999939e+01,-1.058729834691439220e-01,-1.150602594837837778e+00
3.133000000000000000e+03,1.566975210500000060e+01,2.611543293734829851e-01,-1.049023178056167849e+00
3.453000000000000000e+03,1.726989453099999849e+01,-1.168781607699165281e-01,-1.173347459452960706e+00
3.766000000000000000e+03,1.883479524199999844e+01,-4.473352729698903407e-01,-1.262468921222898333e+00
4.067000000000000000e+03,2.033978812399999825e+01,-8.593048113751726724e-01,-1.321869244168885293e+00
4.381000000000000000e+03,2.190975760199999911e+01,-1.223804032423037480e+00,-1.433739470443033293e+00
4.774000000000000000e+03,2.387476368600000143e+01,-1.557694694251614109e+00,-1.540661462014242922e+00
5.088000000000000000e+03,2.544471658899999866e+01,-1.261415445059905327e+00,-1.445991324307219994e+00
5.402000000000000000e+03,2.701462760100000082e+01,-9.015135386024353270e-01,-1.299298625858928968e+00
5.731000000000000000e+03,2.865970433400000061e+01,-5.510040094496144736e-01,-1.186251864438169434e+00
6.046000000000000000e+03,3.023470134000000087e+01,-1.678896721076272858e-01,-1.103937069015702210e+00
6.447000000000000000e+03,3.223969771899999870e+01,2.301882797565039662e-01,-1.004657822632600395e+00
6.769000000000000000e+03,3.384971664100000055e+01,-1.708617811975534639e-01,-1.053407235596611535e+00
7.092000000000000000e+03,3.546467842900000278e+01,-7.430949224601763881e-01,-1.225155408122771794e+00
7.504000000000000000e+03,3.752469416600000329e+01,-1.434640217868553780e+00,-1.506951654672844532e+00
7.799000000000000000e+03,3.899956447200000298e+01,-1.592209724175751129e+00,-1.598726990305222806e+00
8.121000000000000000e+03,4.060955609799999877e+01,-1.142454074241309181e+00,-1.201227595989162067e+00
8.452000000000000000e+03,4.226457343799999933e+01,-5.187968085159720966e-01,-8.975168853707338190e-01
8.793000000000000000e+03,4.396952701200000035e+01,7.982779624669600338e-02,-7.736133013965019734e-01
9.139000000000000000e+03,4.569960443499999769e+01,6.075736773866929896e-01,-5.906783859700243111e-01
9.471000000000000000e+03,4.735956852599999678e+01,6.158538335228902483e-01,-4.882449783054993442e-01
9.785000000000000000e+03,4.892949246500000271e+01,5.900164367734603843e-01,-2.889607427932521233e-01
1.012400000000000000e+04,5.062452468899999758e+01,5.927872752495172426e-01,-7.840545118712921591e-02
1.044200000000000000e+04,5.221449957499999783e+01,5.906518704679384335e-01,1.073052456700075152e-01
1.081000000000000000e+04,5.405446593300000302e+01,6.121826928065612350e-01,2.891790334247564265e-01
1.114100000000000000e+04,5.570949605599999899e+01,5.496022619956475452e-01,8.596173595351171148e-02
1.178300000000000000e+04,5.891942895500000077e+01,-1.351553007913165218e-02,-1.876116327662568500e-02
