strideIndex,timestamp,gcpX,gcpY
5.890000000000000000e+02,2.950228276999999899e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.240000000000000000e+02,4.125211632000000073e+00,9.471738351715366377e-01,-9.410424447811249760e-01
1.029000000000000000e+03,5.150232475000000143e+00,1.720372229065947334e-02,-1.871718175967665543e+00
1.314000000000000000e+03,6.575205418000000357e+00,-1.042084128001680376e+00,-8.308930014757216487e-01
1.539000000000000000e+03,7.700161166000000001e+00,-1.356982105291552054e+00,5.192900728603222493e-01
1.764000000000000000e+03,8.825344639000000768e+00,-7.830107626376647811e-03,9.122741875106877840e-01
2.019000000000000000e+03,1.010014443700000086e+01,1.306233811894711883e+00,8.251167783626957020e-01
2.224000000000000000e+03,1.112513216600000021e+01,1.834030342776497458e+00,-5.553732615950411899e-01
2.449000000000000000e+03,1.225021912599999929e+01,9.997460836960692099e-01,-1.831639529826717627e+00
2.674000000000000000e+03,1.337515569199999987e+01,-5.307273236846715703e-01,-1.876599655988744342e+00
2.884000000000000000e+03,1.442514152200000055e+01,-1.481042969010236021e+00,-7.491137759742446667e-01
3.109000000000000000e+03,1.555019657699999946e+01,-1.084040196399293388e+00,7.063103216185380173e-01
3.339000000000000000e+03,1.670013646199999968e+01,2.339118641537543952e-01,1.185418670268828745e+00
3.599000000000000000e+03,1.800025834899999921e+01,1.652071511732673859e+00,5.498996684869317253e-01
3.809000000000000000e+03,1.904979865800000027e+01,2.020546675004924797e+00,-6.948320122819091615e-01
4.044000000000000000e+03,2.022487521400000077e+01,1.060676831519185237e+00,-1.830156183046643292e+00
4.264000000000000000e+03,2.132482238100000060e+01,-4.320597304126815308e-01,-1.875677785043952550e+00
4.484000000000000000e+03,2.242479271999999924e+01,-1.243722655803352284e+00,-6.331415238505664345e-01
4.689000000000000000e+03,2.344980817300000098e+01,-3.821491261403563433e-01,6.095498234774907598e-01
4.939000000000000000e+03,2.469979848799999900e+01,1.057015605551055559e+00,6.995331597653682287e-01
5.164000000000000000e+03,2.582476765899999904e+01,1.689952333822643427e+00,-5.592431111557155665e-01
5.384000000000000000e+03,2.692486833499999932e+01,1.004449213629046822e+00,-1.843325656951830371e+00
5.619000000000000000e+03,2.810018753299999972e+01,-4.938791320213912761e-01,-1.835614611965879384e+00
5.834000000000000000e+03,2.917504457400000106e+01,-1.385914963036376069e+00,-7.525648815082588428e-01
6.064000000000000000e+03,3.032514425500000144e+01,-6.350570630405965034e-01,5.315313917519429721e-01
6.269000000000000000e+03,3.135005437999999955e+01,8.991999713514207127e-01,6.717451406836233430e-01
6.504000000000000000e+03,3.252509216499999667e+01,1.430087533937871802e+00,-7.733451460547091649e-01
6.724000000000000000e+03,3.362513386399999860e+01,3.590533550577288402e-01,-1.819600268658868369e+00
6.939000000000000000e+03,3.469998396599999779e+01,-1.073142396446737035e+00,-1.587547664317555896e+00
7.149000000000000000e+03,3.575005576899999937e+01,-1.272679892185272443e+00,-1.450589748606974094e-01
7.389000000000000000e+03,3.695004852299999953e+01,-1.592536097545134699e-01,8.425790570166419302e-01
7.604000000000000000e+03,3.802493415600000048e+01,1.283735883779174802e+00,4.685073414046339590e-01
7.829000000000000000e+03,3.915000186500000012e+01,1.503859543622075856e+00,-1.011041737337949442e+00
8.054000000000000000e+03,4.027495042299999994e+01,3.147682130208601103e-01,-1.832348874822438134e+00
8.294000000000000000e+03,4.147502631700000109e+01,-3.651815267264328924e-01,-6.406509695032909235e-01
8.978000000000000000e+03,4.489493627499999917e+01,-6.496627859904326174e-02,3.160490341746289428e-03
