strideIndex,timestamp,gcpX,gcpY
7.310000000000000000e+02,3.660181067999999982e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.930000000000000000e+02,4.470250168999999829e+00,2.867278109650391871e-01,-1.121730230908875470e+00
1.041000000000000000e+03,5.210068022999999826e+00,-9.868433865267349780e-01,-1.462604569739701432e+00
1.183000000000000000e+03,5.920251011999999591e+00,-1.775323383109337350e+00,-2.424809326607031412e-01
1.346000000000000000e+03,6.734869455000000116e+00,-9.585739875211772842e-01,9.807497232841349000e-01
1.506000000000000000e+03,7.535031874999999602e+00,5.423302327099555065e-01,6.660290703639328846e-01
1.662000000000000000e+03,8.315144325000000336e+00,1.017838960873822085e+00,-7.869259029701951569e-01
1.813000000000000000e+03,9.070032033000000382e+00,-4.903121598769732969e-02,-1.724178565576169442e+00
1.970000000000000000e+03,9.855124770999999839e+00,-1.438938301050824986e+00,-1.319343776867390572e+00
2.102000000000000000e+03,1.051493473500000064e+01,-2.120526749045685388e+00,-9.055156792856622339e-03
2.268000000000000000e+03,1.134507594599999969e+01,-1.346001888413517644e+00,1.250885959364496092e+00
2.424000000000000000e+03,1.212508393599999934e+01,1.230795965608917214e-01,9.965874910474645798e-01
2.572000000000000000e+03,1.286488883600000044e+01,9.389453049478186930e-01,-2.124248314656130843e-01
2.727000000000000000e+03,1.363992823799999954e+01,5.326625814218526322e-01,-1.588678502448439112e+00
2.870000000000000000e+03,1.435496234999999920e+01,-8.784843806341529060e-01,-1.955133987113861327e+00
3.037000000000000000e+03,1.518989824099999986e+01,-1.751840385339930917e+00,-9.152437400957020852e-01
3.205000000000000000e+03,1.602988316100000077e+01,-7.866324137269524730e-01,-5.581421660096111403e-02
4.113000000000000000e+03,2.056962740000000167e+01,1.979892043649978881e-02,2.660936787379496876e-02
