strideIndex,timestamp,gcpX,gcpY
4.490000000000000000e+02,2.250015057999999790e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.190000000000000000e+02,3.099976451999999938e+00,1.148838008629511798e+00,-7.313223250292625321e-01
7.790000000000000000e+02,3.899948778999999810e+00,6.290903878197586785e-01,-2.031717600745431618e+00
9.430000000000000000e+02,4.719991323000000349e+00,-8.430367862133235635e-01,-1.978609376354831806e+00
1.079000000000000000e+03,5.400019458000000050e+00,-1.698740646783353903e+00,-7.688925933098382792e-01
1.239000000000000000e+03,6.199990440999999741e+00,-1.192164824710782556e+00,5.554981010680559717e-01
1.394000000000000000e+03,6.974877289000000147e+00,2.257629499840420051e-01,1.029504093966003619e+00
1.554000000000000000e+03,7.774928442000000217e+00,1.505721544374755805e+00,2.623479362234372170e-01
1.714000000000000000e+03,8.574922264999999655e+00,1.765501233814765314e+00,-1.125668047145463646e+00
1.869000000000000000e+03,9.349864137000000852e+00,8.122601674225050639e-01,-2.198466181511355089e+00
2.024000000000000000e+03,1.012488973700000017e+01,-6.275812657146829787e-01,-2.140560549228132103e+00
2.179000000000000000e+03,1.089982421899999920e+01,-1.727813915574083925e+00,-1.049967276489567558e+00
2.334000000000000000e+03,1.167482168499999950e+01,-1.279784836787230651e+00,3.796089108750207997e-01
2.489000000000000000e+03,1.244982066999999937e+01,1.046653909580690933e-01,1.032541083792130721e+00
2.661000000000000000e+03,1.330976575300000064e+01,1.406472631544550156e+00,4.702970154034807893e-01
2.794000000000000000e+03,1.397498790500000077e+01,1.793574164572579788e+00,-9.837339635477204691e-01
2.973000000000000000e+03,1.486974434899999942e+01,9.045852021363709472e-01,-2.157371365152446430e+00
3.114000000000000000e+03,1.557478844000000073e+01,-5.998143429656902503e-01,-2.139680944165152976e+00
3.274000000000000000e+03,1.637474632600000035e+01,-1.578593731413447721e+00,-1.035460276636548382e+00
3.414000000000000000e+03,1.707474680600000028e+01,-1.190937010024905707e+00,3.942535834453159693e-01
3.584000000000000000e+03,1.792475999299999856e+01,3.287969353733327660e-01,9.229930190765416320e-01
3.754000000000000000e+03,1.877478895100000145e+01,1.567107231688567914e+00,-9.491447234308303393e-02
3.909000000000000000e+03,1.954975639699999945e+01,1.230359999952395977e+00,-1.450242187930461002e+00
4.079000000000000000e+03,2.039977872800000114e+01,-6.565569006409444075e-02,-1.264577103155064108e+00
4.757000000000000000e+03,2.378961988600000055e+01,-3.956738276872623361e-03,2.733876825445990394e-02
