strideIndex,timestamp,gcpX,gcpY
5.490000000000000000e+02,2.750003539000000163e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.840000000000000000e+02,3.425028788000000102e+00,4.191883323215556678e-01,8.947736411734866224e-03
8.590000000000000000e+02,4.300080191000000163e+00,3.375172799846514193e-01,1.116093964092259139e+00
1.014000000000000000e+03,5.074901865000000178e+00,-9.406045432407490470e-01,1.437986844406225151e+00
1.174000000000000000e+03,5.874987233999999781e+00,-1.681403534293337110e+00,2.685473144022115233e-01
1.329000000000000000e+03,6.649921947000000166e+00,-1.196962137141309945e+00,-1.100015325014800371e+00
1.484000000000000000e+03,7.424950920999999759e+00,8.100436115750245247e-02,-1.496442723702331445e+00
1.649000000000000000e+03,8.249890938000000062e+00,9.745279995303439691e-01,-6.301509917010105211e-01
1.799000000000000000e+03,8.999896110999999976e+00,6.446943740246617871e-01,6.214002337124990838e-01
1.969000000000000000e+03,9.849944436999999553e+00,-6.676474655914768075e-01,1.148214683745987896e+00
2.119000000000000000e+03,1.059993662199999953e+01,-1.689360925122631807e+00,2.495916046171136049e-01
2.284000000000000000e+03,1.142494663299999935e+01,-1.369902648598931183e+00,-1.149396282340571229e+00
2.444000000000000000e+03,1.222477381100000038e+01,-2.885507626513679202e-01,-1.866124881341563180e+00
2.604000000000000000e+03,1.302485435700000060e+01,8.767662857433231594e-01,-9.826449406245963969e-01
2.769000000000000000e+03,1.384973144499999975e+01,7.380134115659666705e-01,3.473122932892301895e-01
2.934000000000000000e+03,1.467476444499999921e+01,-4.887280422665056800e-01,1.135165430922174812e+00
3.094000000000000000e+03,1.547480329300000079e+01,-1.653970455210501012e+00,7.117365093865437586e-01
3.254000000000000000e+03,1.627480059299999837e+01,-1.767689977059742956e+00,-6.380760484059668780e-01
3.419000000000000000e+03,1.709979226700000154e+01,-8.075696372983413029e-01,-1.613354428352152370e+00
3.574000000000000000e+03,1.787476337700000073e+01,5.303119478357435357e-01,-1.344711867541445782e+00
3.739000000000000000e+03,1.869977414099999891e+01,1.125075150040047101e+00,-9.943121975357596676e-02
3.904000000000000000e+03,1.952472792800000079e+01,3.076131219989280963e-01,9.867002421314630123e-01
4.069000000000000000e+03,2.034974615400000175e+01,-1.081422215650530205e+00,1.398971924102861308e+00
4.229000000000000000e+03,2.114968673199999927e+01,-2.046676648560936673e+00,6.001896060901442675e-01
4.389000000000000000e+03,2.194969864500000156e+01,-1.872574485552025880e+00,-7.683895267169236210e-01
4.549000000000000000e+03,2.274966992999999960e+01,-7.151317919955585412e-01,-1.520717172695958741e+00
4.724000000000000000e+03,2.362452998999999920e+01,1.582151585752117895e-01,-5.640563037907041499e-01
5.367000000000000000e+03,2.683949759800000123e+01,-6.065750355143541966e-02,2.684402643517021236e-02
