strideIndex,timestamp,gcpX,gcpY
2.040000000000000000e+02,1.025305372000000048e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.990000000000000000e+02,2.500093607999999801e+00,1.252618222515304636e+00,1.426003284460413689e-01
7.640000000000000000e+02,3.825067456999999838e+00,1.422354738500584359e+00,-8.916149262971080347e-01
1.039000000000000000e+03,5.200270385999999689e+00,7.964633284576533301e-02,-9.458601718511637779e-01
1.314000000000000000e+03,6.575255075000000282e+00,-1.203995917371389890e+00,-8.487874427184599613e-01
1.609000000000000000e+03,8.050233428000000302e+00,-1.387314789248721869e+00,-1.402048130862541542e-01
1.889000000000000000e+03,9.450209601999999265e+00,-2.259121435312887449e-01,2.722382343848246400e-01
2.154000000000000000e+03,1.077501903399999961e+01,1.004370923169029872e+00,2.615871868942889478e-01
2.459000000000000000e+03,1.229998867199999957e+01,1.071358299104489875e+00,-6.607383651964152671e-01
2.714000000000000000e+03,1.357523913300000018e+01,-1.083137199067664147e-01,-7.962722488587681280e-01
2.969000000000000000e+03,1.485017147399999971e+01,-1.344058254858023771e+00,-7.931675954009651530e-01
3.269000000000000000e+03,1.634992042100000020e+01,-1.556390682406327830e+00,-1.056825054313981216e-01
3.519000000000000000e+03,1.760005753900000158e+01,-4.487380645452076489e-01,3.128237075113872723e-01
3.799000000000000000e+03,1.900012249999999980e+01,8.208537945286243920e-01,4.129512208688684849e-01
4.079000000000000000e+03,2.040006980400000103e+01,1.343815356759111124e+00,-4.192012793965313455e-01
4.339000000000000000e+03,2.170010939399999828e+01,1.933487031514636856e-01,-6.270144896457473527e-01
4.599000000000000000e+03,2.299997674800000169e+01,-1.052643466976522113e+00,-5.711949423301174722e-01
4.874000000000000000e+03,2.437497741500000004e+01,-1.811809720795572343e+00,5.529674354221414401e-02
5.159000000000000000e+03,2.579989658999999946e+01,-6.764605013100765118e-01,5.512596565706765483e-01
5.444000000000000000e+03,2.722496040800000117e+01,5.798914943192778892e-01,5.026829138451009982e-01
5.734000000000000000e+03,2.867493899799999824e+01,1.192112561521677438e+00,-3.257293016490680482e-01
5.989000000000000000e+03,2.994992940599999898e+01,2.320191725011921946e-02,-5.722083801054977936e-01
6.244000000000000000e+03,3.122490542499999933e+01,-1.264653797507907962e+00,-4.628207319712653312e-01
6.519000000000000000e+03,3.260002456000000137e+01,-2.030312118387821663e+00,1.991927514382159092e-01
6.764000000000000000e+03,3.382485400099999850e+01,-9.063614756694517993e-01,6.678698354978322982e-01
7.039000000000000000e+03,3.519989227300000323e+01,3.765870578264939317e-01,7.585789164971696863e-01
7.344000000000000000e+03,3.672487238200000093e+01,1.315022620169090883e+00,7.238485043425518795e-02
7.604000000000000000e+03,3.802485074700000212e+01,2.040090429617774925e-01,-3.048307464691987212e-01
7.864000000000000000e+03,3.932481832100000219e+01,-1.072510451091267081e+00,-2.351712238343939276e-01
8.149000000000000000e+03,4.074996228700000245e+01,-2.182220124565442898e+00,1.235197394703357876e-02
8.394000000000000000e+03,4.197496401299999746e+01,-1.250944497480942941e+00,5.331842038593066491e-01
8.669000000000000000e+03,4.334982545300000112e+01,2.154832431264519510e-03,8.050983616500733131e-01
8.989000000000000000e+03,4.494980385000000211e+01,9.165715290865943388e-01,6.757085025014210045e-01
9.334000000000000000e+03,4.667477705200000315e+01,1.212971581216081840e-01,-7.315986685932039657e-02
9.717000000000000000e+03,4.858989870700000324e+01,-7.344157022324190875e-02,-1.622169754145438847e-02
